summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,leagueId,queue,name
aQ2jtrBoqQNVxPAquvW_Lzctl7o12RPxkQLWTPI4ofsd_BA,Rafitta,1103,I,184,148,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
c5Hgi33M2_JLDZDdDJEG7mxvXByVPXzlIva_dlFg1xYrgYQ,TakeSet sama,1413,I,223,175,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
F-hsXR3H-AzfRTLHMGa0jfnLCwDyPzbVD0mRjwmMnkjdmz-cXxPWEwoveQ,DONTBECRY,1058,I,119,75,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
VpF7ErReX0BBeIVweKqahl3McWNP4wtLAQ4jSZ-uurMjY3v9,gargamel top acc,1256,I,315,275,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
IrVgbXDE6ka02NiVhOwVaBpTgHfCOE26B_biFKUqUkLOoLn9,Annie IRL,1006,I,544,512,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
_iTb98j6bEaoh5j_6119-FEKoFIUIY9If1mP7zCwqC8BeJwL,billy jones37,979,I,245,220,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Dx4iwPTmi3XN-baUkg6-hTXtS-S-xpUjUkFKqqMaYhdWXzv-,MS Dunks,984,I,309,282,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0U7Mv-Hvk8NaoWgDjkmW_JLikQtEsy5vtQqgMXULa-4a40fgetnwHX-XXw,Isolde Fanbøy,994,I,179,131,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
RDAK58s3wx_qrry4cIU_W9g0Qm3lrYlvrMYA76bn4Y70QcQGynom50vjyQ,PriqtnoZakruglen,1057,I,198,159,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
p84wJv6PGbMJWcUFQHJuYhRcSQb6IEqaP-6O9WucFP_AWzY,pocovirtuoso,1397,I,242,197,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
pgNovGsBKL9XdO1PTPE4I4KQ_ToDVP04uTz65aqwySPUIGA,Iove jayce,928,I,88,56,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
5WG_YRvqMLPPGg4JqEOkBGkcFKameD7lLf8h75yZsCh_8YA7df-BXfuSMw,LPG ZAMULEK,1226,I,187,136,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
UTQWHwF1q-2Esvx4NTose0wI3XrbPMBQfSILOcyZWeWMcL8K,Built,1028,I,101,72,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
L2y7hTedcu9ZrhnjBH2W_js_2RqDy0CwKGe1FM5NVL2lOV14,0liver Queen,1014,I,232,199,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
NRNN-4430VzwEz3z31EIdJJ9KoPZW9YQuTUXfozatX5RX_s,3Ð2Υ,1127,I,277,247,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Jj9GFHONdheAqcjf395Cj-sRlSauvJogyddFpBtt_s5Ntr-d6qwhW5CmkQ,nicolaiy2,985,I,166,133,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
1ZdXTzmG2qwzhgGjspdav4pZUOZWyEWPKXpWYZB1GWXv8paVmADMrofKEg,Hope0,984,I,142,95,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
1GoevhaC3xMTfGE2COc4mUwQRCnKfM5pMfFNgXWu89b-fyFo,FΙGHT,1346,I,232,184,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7drQW3WKElWaf_mBUYmu0aRIANzVAu5AntNsbIx0Ua0N8Y2Ylemn9f7sSg,I Love Uber Eats,1535,I,335,284,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
jQfHkDa1GYX1_IXE8u5NmdpHtoeOh0drOBPRX12If7zin_c,Barkoon,1056,I,245,218,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
LWNfCh6Wxo8yeUBScWe4iLjmTZg0FLOB4q9xqZDoahCCO1Q,Excel lent mid,1104,I,122,88,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
QtDZst1xSDFc9bABsvxcSlEfcJihhKAJjhOwtsYKtXdmgqTR,HAHAHAHHAHA,1240,I,212,181,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7oGgOoEIuK2C04n8ITn3w6cuzbzLsNvHjSV9EfKgUohywtPn,PeberJack,1044,I,131,101,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
V0MA8SJ-lqH87EPH4fmq9Hl4ECQbDeGwj24CpMf2wpkiSximg7tEkIlpDg,LEC ADC 2024,1003,I,188,154,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ngKZ19zgd98nwctjvTEFuGrYMkWJksK8J_0THY7j15LkCYO6,STP ME PARLE PAS,981,I,117,74,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8_3iShyJ6EGG0NnhXP4XC0Ko4Zx8qRaZuXz3IzdpQseOFuZ7,MORDE OTWIERA,1078,I,307,271,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
iEEAkbfC-YrpVvvwoGRFyQdwjZ-JYlGCNkziSP-lqlBLej02em2XF9B9wA,disciplinfreedom,1202,I,119,73,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0kDcwwrJ1EFqH0jHQap2W6Cd5XvZrHaTzWRdFkItKMAPyXJlcsm63NlBIw,LUGGAGE INCIDENT,1164,I,174,127,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
2Ld6miiC9UxJSCGQ0JFylLr3UnFvNy6mjkW1taKqRQhPeYvWHrnbxlMJkA,Groinze,1371,I,133,89,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Rh-jPVmfjPS_fpPZF1EU8Ryqg-AdMV-W56gDsJOcMLUK0os,Po Gap,1024,I,129,89,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ulaqzTJQ545yRZG42qckYAhPseBhEKOwNDPDmI5xV6YrOauw,VELJA THE MENACE,1070,I,210,177,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
4FwqvyuHbWUEBgBvvJMoyVrCRLUGJtCBkfpppmbJKOsbVuJk,B Butcher,978,I,133,105,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
sbqhXA9Q4ZJw8hXS0pk0KU733AaIU6PtYfQ1jGwhZwvtX48,Mindrago,1029,I,158,122,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8_08SqLCnmz2G2UPecOg1pQUZO0RHH2cRkNzitEI7BE,SLY BackSteeel2,988,I,187,140,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
_lcdiLm481UG0N8z6dDriZYU6VZVhmujti34EjOG9CiKZorypBxTgKw_FA,FireRain,1106,I,217,176,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
yMbVzwssVn5suzdVX0rQnhp_oJIP1AJa1W0pxIvK7onatvE,Gokkex,979,I,208,170,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
R6ho0Ruy1qQvkuC8QWy1d9cOyiIu6QgtbThuEMIDKU1lG1SD,ruep,1057,I,219,172,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ShIWLGn-aTXCcTk421iI3eyHWhJ-piAFY_KVXmXA7cwI9RWk,Road2Narnia,1373,I,200,157,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
XXpOHfmU6Bdsq7hxHYoYe4U2MlVtAVZD1MFyroCRwVuPizmy,he is god,1118,I,286,248,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
G9StxEjjufXgWHt05Q3jzFQqCiPIha1vpM-vQDKT3X5lPBt-Zr-0Z2ixXw,16yo smurf,1013,I,192,166,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7ttWUk3QnfpG3Fpab6eKI3ZQPgGUKlns8tHqLxhfQsMMxzw,Boukada,1043,I,116,84,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Z4xS2UrarygmQnS9qHxpONtFydeey9vWIAqK-owaAnYRlllC,koprtop,977,I,182,152,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
bi0NcTOM6Wvca6OMokU-wsay_-BF4-p3G6Frs5nqToATKgo,Køldo Locuraa,1084,I,162,134,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0JNfsaZGcGrL7gM4xrROFw6lry0C7AwXoPcOgiVR-KKEUJ8,Lιght1,1017,I,456,416,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ea4OGkog0EYmA0yr162HEQJh70lDzxNCH-kx12idhOFm3Po,eYa Bewbiou,1034,I,224,189,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
T9ME8V8hz2pYODEt03PXfh7gckh5VUHcHXHc2_4cyt5kNew,Sayajin,986,I,271,239,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8i9XakH0EVut1V3DsAudUS6qFSyEFQgKBwb9sdXwe606DZnC_lglqpisrg,SELAM KIZLAR,1130,I,228,181,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
bYiYYg562USnH-_gLZXzRJUhQvLdjqWHoDYsEKSvyQDS90g,Thumbs Down,1537,I,260,199,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
y8WVbtXqWvZydKngdGNFqdXWIFfyvZN_9kmrqZpaZD8UenU,dajor25,1221,I,202,154,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
WVnRCqDSYdUnJcUmXeZiGSu8d5ieJC2S4WjXnr0cQL9bbvA8dG3I6e1Otw,IHG PolskiKoz,1023,I,170,139,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8qse_Wm7FKwrmDO52Ie-0K1GuELSl557SWhYz-jVn_39bYA9,brightside7,980,I,99,59,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xkqEybeCaukYyevQ7DsW4cvKrhLl3JPdUiNjlE1xxZXQKVee4_CXi6Ex4A,Photon1,1239,I,185,135,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
32B0ux5gSYE7Yc6F1HYo0MwUWmvN1J3oYGjx7PJCkav_8GCorWy__uCn-w,SUPERBEE,1012,I,191,151,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
sIfou6YrcniDSH6fZx7WnceyHx0V2kRkM-IkYwSAg6jG6c7PK2KYuadYbw,Electric,1003,I,371,320,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
qYVPLUinawUxbP1hVFgoiy82b21xOLxrs3p0aKhyqUt_YSw,VIV Serendrip,1081,I,244,215,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
HlVgMRu2YXeGVhsRbFFfYlMqH3HHIugmctIyhVIAdthbJmeiyz9dgS-drA,8282833113,1027,I,113,73,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0JNfsaZGcGrL7gM4xrROFw6lry0C7AwXoPcOgiVR-KKEUJ8,Lιght1,1017,I,456,416,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
dgRc_F1vzutTNrOGMCOmIC4jx16r2vT65-ssh2d37eQbB6M-S6If_T7vZA,Cerecof1,947,I,233,204,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ukFE4TLFnzThhwDim6aVA6ncCe7Ceggv0fIQj5EPvm5bQF8,Just Ryoshi,999,I,232,203,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Re_m2ZDh7byfLhZkfhoOtvF8NmaFGmz2DaOn689hPVQw72w,SlNGED,1073,I,300,268,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
_awo0CD72QJit_8VeMzU0ggD2giqy4kNA7zCznvFnI_lamsd,S P L A S H 777,1385,I,426,374,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xROK20yNCeyNlgMMVDkDMSahWOhpjZBRQM4UWQzbbaynOaVO6xTMawvdpg,eornom islek,1015,I,264,225,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Oab4Jeoj8wKFhr4m5YHFwZzVhfvOpgzdq0Wf5rencVMQswl01gm4zeEJsA,Villager C,1377,I,328,280,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
3kQrpsu7k--CpdIj9ZiJ4tzFKqnkxMcpX-3DZzEfriJgOb8,LFT Bruno,989,I,98,55,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
d4pIMS6CiDlJXDwVgp7rVdstIt2neYDWZf0-LXK1MD9AOoYh,crawlzzz,983,I,261,213,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ofMxyVf-uUElPj8qYuGIVNvu2ZYW4-vZDOst4VsdsMhzB3U,EIQ Jackies,1116,I,235,195,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Q-OrhFgJhCkxxzQhP1v2CpalP2O6OhVDTXzvDhAoZK6K4-s,PatkicaA,1029,I,94,62,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
gq7oJQufnVt84Muq-Cz068O6c3LvNr1e1gVIyt63KKQ97Wo,Sabaσdy,1236,I,208,167,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
421F-16Hx_JcyYV8leeHRxf0lNUXD2RpOcAhL_8Wgyn-kNU,ACD,1242,I,176,135,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
dXX6JN8pQAEpmkPQJIhgiWOXLYRV_kdx7LlieyM_QUQy5aw,Jansky,1106,I,240,204,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0w82hAqOlPFvBvaPVsUPm77kA236BN1DTgUxTaMcxFeqPxs,sootrebor,1006,I,143,112,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
fmM9bQPWW_EybAJX_Pe5bVrgG3SOhC9We-fs89SF70YlwtwSVaa897mDKg,printer break,984,I,275,242,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
dBg3zXdg-XzjpdKhI1dL81H7mFM1UrGuygdjuCRNikQU5Sc,TH Krillin,1419,I,213,168,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
AXEtqtYfmOyhRtHrBpdZFdMe8OCgmZqpDCpol7sUtRCxItU,the inescapable,1483,I,235,164,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
pGhDi-9d7jupcLLjwaYc9JfYpYOuRTwVch_hsMKmVUKVrzlMFZb8Q7aQ8Q,Noah7,1677,I,281,196,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
mY80VKI2X-k9kegatbPP7URiJp1aGKpf1UWhn6ctQnEH9PSS,SWE131,973,I,111,86,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
9VHf6x5gVFjAzrxmJAV8pFy4qLfl-pBXEUBGqpX34VGvHiGo6PtnO1s_PQ,Molnigt,1080,I,158,128,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
AVrDiuNKyaIj_mWLzCayqFMVVSj5Wfh6L95jwMTuxk4xpgrp4nkI6vmZqA,Chasyyyyyyyyy,1202,I,165,106,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
4VYmADa8dXkMJCjpcN2syDMEs75bY4eDu5JeHfb37H6ZMleE1QjiMPhExw,Been you,1283,I,155,112,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
byWPTQYn6dPV1VBDBY9LQ9oObHk0z50P6p_tM1SfTe_ZJYs,RKRKZN,1139,I,315,276,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
ngKZ19zgd98nwctjvTEFuGrYMkWJksK8J_0THY7j15LkCYO6,STP ME PARLE PAS,981,I,117,74,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
APFlDywZF1k7l8jRMB2WS-_Sb2bshTqEGGkMxaJTSjjCVkDX,where is shee,1090,I,315,249,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Qe5FhB06zSyOPqo9nb8XOWRjJ5azd8vImsO0mlxR3qKrL0hu,WAO RANK 1,1402,I,490,429,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
v_qEG3YTlv-ZoZF-RzLVdojihYE2vdh6HnrrWDx8DRLD8ko74byGOmkwoQ,ąąąęęę,1018,I,295,264,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
DIDdTW10rwEUcLHJdKyMtsLbj2IH6yn5nkOW3nD1C6X-AcrkfV1C6maL8A,2035 TCL Champ,1064,I,154,109,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
icldojY7eTg7zwjVLNsaSfNRqrTNRjcaQRKmbKSRoWwWqPw,Puiastrot69,973,I,425,396,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
KYyW06ALhWzesLXxZFMG0EMFKraHdPnNyq0NpaKweYdsz1I,EL RONRONS,1314,I,219,167,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
k7WZ57fPo7I-yd38o2UaVWBTdkyG1HyQSZJ49zzTHdPpN5A,KHK TLamp,993,I,148,119,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
8_08SqLCnmz2G2UPecOg1pQUZO0RHH2cRkNzitEI7BE,SLY BackSteeel2,988,I,187,140,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
SjYgUeKCslh6LGWGF8SrjsRa1LK7_3WSl0B1GcdNS2bmM4w,FNC Hylissang,1083,I,334,296,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Oqta3xL2S2BGaLlwJXb1bG-QQzxgJ1NwCU0KeczAoYhKR5ahv8Ax3rG4XQ,Rai 1v9,991,I,127,84,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
VPtesJCx-G1TkrD-AtCzL7z-Oa02t4PmuTZVMzq5B5RKv-8,TTV KERBEROS LOL,1020,I,294,262,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Jt8bNSFCEBUy8iRFWLS_9JWTqu0SteVXSXS4_7zyj7KsCFs,Kongenvenderhjem,1076,I,122,86,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
0Ers1lgsozMJW-bUsHei8EgAktUYB_z7btDt3fLLSPDj_yo,messi sup acc,1116,I,197,161,False,False,True,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
U4iVjqkbbMGwLkPnzGDXSrUpjBYnfJrY7NVfsEvNUljvhwI,TraYtoN,1010,I,179,153,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
txyZ5HHnS-0llevBeiLGoSivIGHlsLz7o3Q2BCC6-Ra6LxI,EMDDD,1265,I,338,293,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
yvL3pbfkGTDOMj6MSkXBzhsPcoI5XL24Bp5TiaCCz_zqTT0,Calmsky,1038,I,128,95,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
f-5ewLnjdhUI4YJ0bg3-plRBUBKW5MeYoJwY7toEyWoUCK0,ismaaa1,1002,I,90,57,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
S_COb7FWr0sOHywoJBiNB_Z-7pwRNo6LfsL-XoGQQAhP4GzfGHrbL-UU4Q,Squeezie,1004,I,313,268,False,False,True,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
7vB6mA8ttG9nfxWYzKwQfeD4w1KjnEv6SRGsGnjt3vieCfY,Stend,1494,I,184,122,True,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
IKVK8T5KeHW4iVt_dFBuVQlretnHjjkInts7K-75ccCjjDmJ,WHERE AM I OMG,1022,I,163,123,False,False,False,True,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xkqEybeCaukYyevQ7DsW4cvKrhLl3JPdUiNjlE1xxZXQKVee4_CXi6Ex4A,Photon1,1239,I,185,135,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
l5SB1u01KuY2mcqviYlM1pT6MhdteA84Cdds8cAkHHgZHr4,d7zhj21e2312djip,1051,I,391,325,True,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
STxcgffklYeMP7oVVKimczz8EgNc7dci25KGmmj6fst5UXXs,Strey en mission,1107,I,139,97,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
xyXII1JZvBBWRsUbZa4qnDoIPabW_owOJEjjQc0uq25j5Yg,Deádly,1038,I,126,100,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
fszc_WP4pgP-Peupw48-izKxSAAHTm9ktpYSr8lrwU26mXBb0Wq7U8qmXw,Reborn Berkan,1116,I,88,45,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
m8EDjdy4bOSekE6CWYDXd-Jy0BSDUhSlSLqvgjQcmAoSCDk,fantomisto,1021,I,333,292,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
Uw_yi_So01kAYzWLhbvgJnvs1_soCobH0SJi5n6deTvvyKU,Rabble Arouser,1055,I,120,91,False,False,False,False,CHALLENGER,ffb51787-a612-327d-ab46-d826666d508d,RANKED_SOLO_5x5,Corki's Sentinels
